label,diff,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,id_global
Dec-24,-0.025,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,2,849
Jan-25,0.025,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,3,850
Feb-25,-0.03,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,4,851
Mar-25,0.038,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,5,852
Apr-25,-0.023,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,6,853
May-25,-0.024,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,7,854
Jun-25,-0.073,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,8,855
Jul-25,-0.003,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,9,856
Aug-25,-0.101,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,10,857
Sep-25,-0.013,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alreddores,MENSUAL,11,858
Nov-24,0.046,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,1,859
Dec-24,-0.025,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,2,860
Jan-25,0.025,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,3,861
Feb-25,-0.03,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,4,862
Mar-25,0.038,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,5,863
Apr-25,-0.023,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,6,864
May-25,-0.024,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,7,865
Jun-25,-0.073,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,8,866
Jul-25,-0.003,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,9,867
Aug-25,-0.101,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,10,868
Sep-25,-0.013,ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores\ee-chart Parque Valle de En Medio y alrededores Diferencia mensual NDVI.csv,Parque Valle de En Medio y Alrededores,MENSUAL,11,869
